"","imdbId","movieId","title","genres","tmdbId","adult","overview","popularity","poster_path"
"73","tt0021818",32280,"The 3 Penny Opera (1931)","Comedy|Drama|Musical",42837,"False","In London at the turn of the century, the bandit Mack the Knife marries Polly without the knowledge of her father, Peachum, the 'king of the beggars'.","1.164615","http://image.tmdb.org/t/p/w185//zXVlp1oK9hD7vOWqS9v9PW5R14R.jpg"
"74","tt0021884",2648,"Frankenstein (1931)","Drama|Horror|Sci-Fi",3035,"False","Henry Frankenstein is a doctor who is trying to discover a way to make the dead walk. He succeeds and creates a monster that has to deal with living again.","8.091603","http://image.tmdb.org/t/p/w185//wB58wlBAr6484Wm6VyFDqSD8VOJ.jpg"
"75","tt0022080",72683,"Limit (Limite) (1931)","Drama",8353,"False","A man and two women lost at sea in a rowboat; their pasts are conveyed in flashbacks throughout the film.","0.861507","http://image.tmdb.org/t/p/w185//zC1TFPke4bBAdo9IR4Ce3Ztrulr.jpg"
"76","tt0022100",1260,"M (1931)","Crime|Film-Noir|Thriller",832,"False","In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.","12.752421","http://image.tmdb.org/t/p/w185//AqE126KXLcT3wwmeM3HtlKqyGze.jpg"
"77","tt0022111",8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)","Mystery",28257,"False","A lovely dame with dangerous lies employs the services of a private detective, who is quickly caught up in the mystery and intrigue of a statuette known as the Maltese Falcon.","1.706761","http://image.tmdb.org/t/p/w185//XwwXtDhMAEIjmsFnBrbKJBEZUb.jpg"
"78","tt0022158",25777,"Monkey Business (1931)","Comedy",13911,"False","Four stowaways get mixed up with gangsters while running riot on an ocean liner.","2.513358","http://image.tmdb.org/t/p/w185//xMrvQ2iokk4BNteFJEbM6SR0qKY.jpg"
"79","tt0022286",7056,"Public Enemy, The (1931)","Action|Crime|Drama",17687,"False","James Cagney star's as Tom Powers, a trouble-ridden individual who rises from the position of cheap thug to that of a powerful Prohibition gangster. When his best friend is murdered, Powers self-destructively seeks deadly retaliation.","4.841185","http://image.tmdb.org/t/p/w185//gNnunBHUtTXgOpCJXor61CJkUaZ.jpg"
"80","tt0022458",5599,"Tabu: A Story of the South Seas (1931)","Drama|Romance",977,"False","The youngsters Matahi and Reri are in love with each other. The old warrior Hitu announces that Reri is to be the new chosen virgin for the gods. This means she must stay untouched, otherwise she and her lover will be killed. But Matahi abducts and escapes with her to an island ruled by the white man, where their gods would be harmless and powerless. Tabu is the last film from director F.W. Murnau; he died before the film’s premiere in a car accident.","2.211623","http://image.tmdb.org/t/p/w185//6LxXTwKLm5Du7ZYAOjVP3VUekhz.jpg"
"81","tt0022599",5560,"À nous la liberté (Freedom for Us) (1931)","Comedy|Musical",31514,"False","One of the all-time comedy classics, René Clair’s À nous la liberté tells the story of Louis, an escaped convict who becomes a wealthy industrialist. Unfortunately, his past returns (in the form of old jail pal Emile) to upset his carefully laid plans. Featuring lighthearted wit, tremendous visual innovation, and masterful manipulation of sound, À nous la liberté is both a potent indictment of mechanized modern society and an uproarious comic delight.","1.209032","http://image.tmdb.org/t/p/w185//ubKSEmH3OQFujSenUKuKhz4hwZE.jpg"
"82","tt0022879",976,"Farewell to Arms, A (1932)","Romance|War",22649,"False","British nurse Catherine Barkley (Helen Hayes) and American Lieutenant Frederic Henry (Gary Cooper) fall in love during the First World War in Italy. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. Academy Awards winner for Best Cinematography and for Best Sound, Recording. Nominated for Best Picture and for Best Art Direction.","1.914697","http://image.tmdb.org/t/p/w185//k0MF0IIbJ2PfOIku2KyraXL72d8.jpg"
"83","tt0022879",976,"Farewell to Arms, A (1932)","Romance|War",22649,"False","British nurse Catherine Barkley (Helen Hayes) and American Lieutenant Frederic Henry (Gary Cooper) fall in love during the First World War in Italy. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. Academy Awards winner for Best Cinematography and for Best Sound, Recording. Nominated for Best Picture and for Best Art Direction.","2.411191","http://image.tmdb.org/t/p/w185//k0MF0IIbJ2PfOIku2KyraXL72d8.jpg"
"84","tt0022913",8507,"Freaks (1932)","Crime|Drama|Horror",136,"False","A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.","9.074348","http://image.tmdb.org/t/p/w185//9hmmE4K6tOEXB1KeTajIC0pNta6.jpg"
"85","tt0022958",1929,"Grand Hotel (1932)","Drama|Romance",33680,"False","Guests at a posh Berlin hotel struggle through worry, scandal, and heartache.","11.118844","http://image.tmdb.org/t/p/w185//2j7dxqIlGHdTaaUW9s4Z5zfp9qS.jpg"
"86","tt0023027",7091,"Horse Feathers (1932)","Comedy",13912,"False","Quincy Adams Wagstaff, the new president of Huxley U, hires bumblers Baravelli and Pinky to help his school win the big football game against rival Darwin U.","5.17213","http://image.tmdb.org/t/p/w185//gRYmunj5ypxCk5PGTnMpH2WYLyI.jpg"
"87","tt0023042",8044,"I Am a Fugitive from a Chain Gang (1932)","Crime|Drama|Film-Noir",29740,"False","Warner Bros.' hard-hitting chain-gang movie was a faithful adaptation of the similarly titled autobiography of Robert Elliot Burns. Paul Muni plays World War I veteran James Allen, whose plans of becoming a master architect evaporate in the cold light of economic realities. Times get really tough when he's falsely convicted of a crime and forced to work on a chain gang.","8.741855","http://image.tmdb.org/t/p/w185//4MXCDU9C1g1Z1CgYuLRzlG1QJTS.jpg"
"88","tt0023245",2633,"Mummy, The (1932)","Horror|Romance",15849,"False","An ancient Egyptian priest called Imhotep is revived when an archaeological expedition finds his mummy and one of the archaeologists accidentally reads an ancient life-giving spell. Imhotep, escaping from the field site, goes in search for the reincarnation of the soul of his lover.","12.190044","http://image.tmdb.org/t/p/w185//wg3QJlByvMCAC8dKIAXO63FXanD.jpg"
"89","tt0023285",2214,"Number Seventeen (a.k.a. Number 17) (1932)","Thriller",15007,"False","A gang of thieves gather at a safe house following a robbery, but a detective is on their trail.","1.962002","http://image.tmdb.org/t/p/w185//quGnSVNAmuXNCQAZepRyrd89Coo.jpg"
"90","tt0023369",2904,"Rain (1932)","Drama",61369,"False","A missionary tries to reform a prostitute trapped on a Pacific island.","0.577818","http://image.tmdb.org/t/p/w185//96QZLgnFYyu18zoTZJIVCb3brkz.jpg"
"91","tt0023382",53038,"Red Dust (1932)","Drama",38077,"False","Dennis Carson has lived in Indochina all his life, only leaving his rubber plantation for an occasional fling in Saigon. His new surveyor, Gary Willis, and his wife Barbara arrive just as Vantine, a prostitute who has been lying low at the plantation is leaving. Vantine is in love with Dennis, whom she calls ""Fred,"" but he only thinks of her as a pleasant diversion. Dennis is annoyed that Gary has brought his wife. Barbara is shocked and contemptuous of Dennis until he nurses Gary back to health after an attack of malaria.","1.108833","http://image.tmdb.org/t/p/w185//brbcCC9sHMZKcNg79WVg3TNgzPo.jpg"
"92","tt0023395",2215,"Rich and Strange (1931)","Comedy|Romance",36049,"False","A couple, Fred (Henry Kendall) and Emily Hill (Joan Barry) , living a mundane middle-class life in London, are given a small fortune by an uncle as an advance against their future inheritance so that they can enjoy it in the present. Immediately Fred takes leave from his job as a clerk and they leave on a cruise for ""the Orient"". Fred quickly shows his susceptibility to sea-sickness while crossing","1.581063","http://image.tmdb.org/t/p/w185//eDMrDdi85s2kHU1tBR5jS5lStkb.jpg"
"93","tt0023427",25788,"Scarface (1932)","Crime|Drama",877,"False","Big Louis Costillo, last of the old-style gang leaders is slain, and his former bodyguard Tony Camonte is taken into custody. Since Costillo's body has never been found, the police have to release him, though they strongly suspect Johnny Lovo paid Tony to remove Big Louis. Tony begins taking over the rackets in town with violent enforcement, and he becomes a threat to Johnny and the other bosses unless they work for Tony. Meanwhile, Tony's sister wants to be more independent, but finds it difficult to escape from her brother's overprotective grasp. The dissatisfaction of the other bosses and the relentless pursuit of the police push Tony towards a major confrontation.","4.854436","http://image.tmdb.org/t/p/w185//ai9WOjgNRXo42D0GJIIdi7toZ5x.jpg"
"94","tt0023563",8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)","Crime|Horror|Mystery|Thriller",12206,"False","Fritz Lang directed this sequel to his nearly four-hour Dr. Mabuse silent of 1922. The film opens with Detective Hofmeister spying on the activities of a criminal syndicate. Not realizing he has been seen, Hofmeister is attacked by the thugs and later turns up out of his mind.","2.474255","http://image.tmdb.org/t/p/w185//ngtA1Iqr0Hve70J8WLxa3RaMb1a.jpg"
"95","tt0023622",3739,"Trouble in Paradise (1932)","Comedy|Romance",195,"False","Trouble in Paradise is one of the most important films of Actor, Producer, and Director Ernst Lubitisch, and his personal favorite of all the films he’s made. A story of two thieves who fall in love and begin doing jobs together under the employment of a beautiful woman who stirs up the relationship.","3.351442","http://image.tmdb.org/t/p/w185//ryD4JeSYCix4rEfpmQRM8rJXSFm.jpg"
"96","tt0023634",25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)","Comedy|Drama",28268,"False","Two young brothers become the leaders of a gang of kids in their neighborhood. Ozu's charming film is a social satire that draws from the antics of childhood as well as the tragedy of maturity.","1.83041","http://image.tmdb.org/t/p/w185//oLvfSY8We6TElfK5qnSBsvQuolP.jpg"
"97","tt0023694",7881,"White Zombie (1932)","Horror",26860,"False","In Haiti, a wealthy landowner convinces a sorcerer to lure the American woman he has fallen for away from her fiance, only to have the madman decide to keep the woman for himself, as a zombie.","2.692891","http://image.tmdb.org/t/p/w185//s5DnfWHGeCExlweIFF4JOHKyx3H.jpg"
"98","tt0023753",80748,"Alice in Wonderland (1933)","Adventure|Children|Fantasy",25694,"False","On a boring winter afternoon, Alice dreams, that she's visiting the land behind the mirror. This turns out to be a surrealistic nightmare, with all sorts of strange things happening to her, like changing her size or playing croquet with flamingos.","1.504355","http://image.tmdb.org/t/p/w185//hA536GMozYb9zbMjo2NqESniveU.jpg"
"99","tt0023948",25795,"Dinner at Eight (1933)","Comedy|Drama|Romance",39130,"False","Social climbing Millicent and Oliver Jordan throw a dinner for a bunch of New York society types, each of whom has much to reveal.","1.633915","http://image.tmdb.org/t/p/w185//uUZe7h9YAx8o90LT3Wrb398yGGH.jpg"
"100","tt0023969",1256,"Duck Soup (1933)","Comedy|Musical|War",3063,"False","Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.","6.819957","http://image.tmdb.org/t/p/w185//jy4DJN8pKmEz4UNjCGiFaJuMfDJ.jpg"
"101","tt0024034",7080,"42nd Street (1933)","Drama|Musical|Romance",3062,"False","A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.","4.718154","http://image.tmdb.org/t/p/w185//tcRQzD2hb5Ng0DIHU796kn0mq4u.jpg"
"102","tt0024166",7081,"I'm No Angel (1933)","Comedy",34456,"False","The bold Tira works as dancing beauty and lion tamer at a fair. Out of an urgent need of money, she agrees to a risky new number: she'll put her head into a lion's muzzle! With this attraction the circus makes it to New York and Tira can persue her dearest occupation: flirting with rich men and accepting expensive presents.","1.533379","http://image.tmdb.org/t/p/w185//sqjk7gqyZBQFGlOqKPz8LWU8DbZ.jpg"
"103","tt0024184",3932,"Invisible Man, The (1933)","Horror|Sci-Fi",10787,"False","Working in Dr. Cranley's laboratory, scientist Jack Griffin was always given the latitude to conduct somhe of his own experiments. His sudden departure, however, has Cranley's daughter Flora worried about him. Griffin has taken a room at the nearby Lion's Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. Unfortunately, the drug he used has also warped his mind, making him aggressive and dangerous. He's prepared to do whatever it takes to restore his appearance, and several will die in the process.","5.192905","http://image.tmdb.org/t/p/w185//AsS9SAqsSeClPMkEovBdfSjRuKx.jpg"
